date,datetime,SPOSTMIN,SACTMIN
05/29/2017,2017-05-30 00:30:00,60,
05/29/2017,2017-05-30 00:38:00,60,
05/29/2017,2017-05-30 00:45:00,45,
05/29/2017,2017-05-30 00:52:00,20,
05/30/2017,2017-05-30 07:52:00,5,
05/30/2017,2017-05-30 07:59:00,5,
05/30/2017,2017-05-30 08:03:00,5,
05/30/2017,2017-05-30 08:10:00,5,
05/30/2017,2017-05-30 08:17:00,30,
05/30/2017,2017-05-30 08:24:00,90,
05/30/2017,2017-05-30 08:30:00,120,
05/30/2017,2017-05-30 08:38:00,120,
05/30/2017,2017-05-30 08:07:00,,37
05/30/2017,2017-05-30 08:45:00,120,
05/30/2017,2017-05-30 08:52:00,120,
05/30/2017,2017-05-30 08:59:00,120,
05/30/2017,2017-05-30 09:03:00,120,
05/30/2017,2017-05-30 09:10:00,120,
05/30/2017,2017-05-30 09:17:00,120,
05/30/2017,2017-05-30 09:24:00,120,
05/30/2017,2017-05-30 09:30:00,120,
05/30/2017,2017-05-30 09:38:00,120,
05/30/2017,2017-05-30 09:45:00,120,
05/30/2017,2017-05-30 09:52:00,120,
05/30/2017,2017-05-30 09:59:00,120,
05/30/2017,2017-05-30 10:03:00,120,
05/30/2017,2017-05-30 10:10:00,120,
05/30/2017,2017-05-30 10:17:00,90,
05/30/2017,2017-05-30 10:24:00,90,
05/30/2017,2017-05-30 10:30:00,90,
05/30/2017,2017-05-30 10:38:00,90,
05/30/2017,2017-05-30 10:52:00,90,
05/30/2017,2017-05-30 10:59:00,90,
05/30/2017,2017-05-30 11:03:00,90,
05/30/2017,2017-05-30 11:10:00,90,
05/30/2017,2017-05-30 11:17:00,90,
05/30/2017,2017-05-30 11:24:00,105,
05/30/2017,2017-05-30 11:30:00,105,
05/30/2017,2017-05-30 11:38:00,120,
05/30/2017,2017-05-30 11:52:00,120,
05/30/2017,2017-05-30 12:03:00,105,
05/30/2017,2017-05-30 12:10:00,105,
05/30/2017,2017-05-30 12:17:00,105,
05/30/2017,2017-05-30 12:24:00,105,
05/30/2017,2017-05-30 12:38:00,105,
05/30/2017,2017-05-30 12:59:00,105,
05/30/2017,2017-05-30 13:03:00,105,
05/30/2017,2017-05-30 13:17:00,105,
05/30/2017,2017-05-30 13:24:00,105,
05/30/2017,2017-05-30 13:30:00,105,
05/30/2017,2017-05-30 13:38:00,115,
05/30/2017,2017-05-30 13:45:00,115,
05/30/2017,2017-05-30 13:52:00,115,
05/30/2017,2017-05-30 13:59:00,115,
05/30/2017,2017-05-30 14:03:00,115,
05/30/2017,2017-05-30 14:10:00,115,
05/30/2017,2017-05-30 14:17:00,115,
05/30/2017,2017-05-30 14:24:00,115,
05/30/2017,2017-05-30 14:30:00,115,
05/30/2017,2017-05-30 14:38:00,95,
05/30/2017,2017-05-30 14:45:00,85,
05/30/2017,2017-05-30 14:52:00,85,
05/30/2017,2017-05-30 14:59:00,95,
05/30/2017,2017-05-30 15:03:00,95,
05/30/2017,2017-05-30 15:17:00,95,
05/30/2017,2017-05-30 15:19:00,95,
05/30/2017,2017-05-30 15:24:00,95,
05/30/2017,2017-05-30 15:31:00,95,
05/30/2017,2017-05-30 15:38:00,95,
05/30/2017,2017-05-30 15:45:00,95,
05/30/2017,2017-05-30 15:52:00,95,
05/30/2017,2017-05-30 15:59:00,95,
05/30/2017,2017-05-30 16:03:00,95,
